time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type
2015-09-24T09:49:37.000Z,61.7023,-153.9131,11.9,1.2,ml,,,,0.54,ak,ak11726966,2015-09-30T01:19:00.218Z,"149km NNW of Redoubt Volcano, Alaska",earthquake
2015-09-24T09:49:14.000Z,60.1521,-153.2436,129,2.2,ml,,,,0.58,ak,ak11721848,2015-09-30T01:17:33.003Z,"46km SW of Redoubt Volcano, Alaska",earthquake
2015-09-24T09:44:24.000Z,59.3519,-152.5229,68.7,1.5,ml,,,,0.33,ak,ak11726964,2015-09-30T01:18:25.298Z,"61km SW of Anchor Point, Alaska",earthquake
2015-09-24T09:23:55.459Z,40.0547,-119.699,17.4,0.5,ml,5,255.1,0.147,0.1805,nn,nn00512097,2015-09-24T22:32:20.848Z,"45km N of Spanish Springs, Nevada",earthquake
2015-09-24T09:14:05.300Z,44.9171667,-112.7176667,10.67,1.59,ml,17,138,0.129,0.24,mb,mb80099099,2015-09-24T13:44:42.170Z,"32km NNW of Lima, Montana",earthquake
2015-09-24T09:08:29.000Z,62.6003,-151.5083,96.2,1.4,ml,,,,0.33,ak,ak11721846,2015-09-30T01:17:35.142Z,"78km WNW of Talkeetna, Alaska",earthquake
2015-09-24T08:57:56.000Z,63.0504,-150.5063,95.8,1.5,ml,,,,0.45,ak,ak11721842,2015-09-30T01:18:48.790Z,"83km NNW of Talkeetna, Alaska",earthquake
2015-09-24T08:41:10.220Z,33.6903333,-116.6921667,17.27,0.53,ml,20,72,0.02885,0.12,ci,ci37248103,2015-09-24T13:03:47.571Z,"6km SSE of Idyllwild, California",earthquake
2015-09-24T08:39:52.000Z,60.011,-140.1897,7.7,1.9,ml,,,,1.01,ak,ak11721839,2015-09-30T01:17:34.413Z,"57km NNW of Yakutat, Alaska",earthquake
2015-09-24T08:36:28.670Z,38.7915,-122.759,2.55,1.25,md,14,67,0.03279,0.04,nc,nc72528926,2015-09-24T22:30:40.218Z,"1km N of The Geysers, California",earthquake
2015-09-24T08:36:24.500Z,33.199,-116.6988333,17.71,0.83,ml,25,52,0.04323,0.18,ci,ci37248095,2015-09-24T13:05:20.590Z,"8km SE of Lake Henshaw, California",earthquake
2015-09-24T08:33:33.000Z,59.9655,-140.1523,18.6,1.5,ml,,,,0.64,ak,ak11721836,2015-09-30T01:17:38.631Z,"52km NNW of Yakutat, Alaska",earthquake
2015-09-24T08:32:16.000Z,59.6704,-151.9885,73.1,1.4,ml,,,,0.32,ak,ak11726959,2015-09-30T01:18:23.152Z,"14km SW of Anchor Point, Alaska",earthquake
2015-09-24T08:31:24.800Z,19.3356667,-155.326,28.239,1.6,md,26,80,0.04293,0.09,hv,hv61044856,2015-09-24T17:48:14.750Z,"14km SW of Volcano, Hawaii",earthquake
2015-09-24T08:29:25.290Z,36.7031,-98.3651,5,2.9,mb_lg,,165,0.159,0.45,us,us20003nlf,2015-09-24T16:32:06.985Z,"5km S of Cherokee, Oklahoma",earthquake
2015-09-24T08:26:46.061Z,40.0505,-121.0236,11.8,0.8,ml,6,309.11,0.213,0.095,nn,nn00512001,2015-09-24T16:19:42.663Z,"11km SSW of Greenville, California",earthquake
2015-09-24T08:24:57.000Z,63.8699,-149.6417,128.6,1.7,ml,,,,0.77,ak,ak11721832,2015-09-30T01:17:37.141Z,"33km W of Healy, Alaska",earthquake
2015-09-24T08:22:46.902Z,36.7566,-116.2811,8.1,1.7,ml,29,43.83,0.062,0.1073,nn,nn00512000,2015-09-24T16:13:32.289Z,"45km ESE of Beatty, Nevada",earthquake
2015-09-24T08:21:32.810Z,37.5143333,-118.8633333,7.1,0.49,md,14,163,0.08031,0.03,nc,nc72528921,2015-09-24T16:41:45.460Z,"17km SSE of Mammoth Lakes, California",earthquake
2015-09-24T08:17:55.680Z,32.8148333,-117.9615,25.55,2.66,ml,34,172,0.4541,0.26,ci,ci37248079,2015-09-24T19:14:04.040Z,"36km E of San Clemente Is. (SE tip), California",earthquake
2015-09-24T08:03:16.630Z,35.8501667,-117.6915,2.24,0.56,ml,17,74,0.08375,0.09,ci,ci37248071,2015-09-24T18:54:34.559Z,"22km ESE of Little Lake, California",earthquake
2015-09-24T08:02:15.860Z,33.3095,-116.3066667,12.52,1.61,ml,55,36,0.1013,0.21,ci,ci37248063,2015-09-24T13:05:25.800Z,"9km NE of Borrego Springs, California",earthquake
2015-09-24T07:58:31.200Z,19.291,-66.6389,72,3.4,Md,12,223.2,0.94412936,0.46,pr,pr15267002,2015-09-24T16:01:15.712Z,"90km N of Arecibo, Puerto Rico",earthquake
2015-09-24T07:56:13.150Z,-30.4802,-72.556,26.25,4.6,mb,,169,0.817,1.49,us,us20003nl2,2015-09-24T15:58:53.145Z,"130km WSW of Coquimbo, Chile",earthquake
2015-09-24T07:55:27.000Z,61.9424,-151.3569,83.7,2.1,ml,,,,0.53,ak,ak11721810,2015-09-30T01:17:36.467Z,"72km WNW of Willow, Alaska",earthquake
2015-09-24T07:53:12.000Z,63.8712,-150.2091,7.1,2,ml,,,,0.61,ak,ak11721805,2015-09-30T01:17:35.772Z,"61km W of Healy, Alaska",earthquake
2015-09-24T07:49:59.310Z,34.3371667,-116.4586667,10.71,1.05,ml,17,109,0.07775,0.25,ci,ci37248055,2015-09-24T13:04:27.565Z,"25km N of Yucca Valley, California",earthquake
2015-09-24T07:44:07.390Z,44.5433333,-112.7565,2.99,1.29,ml,9,103,0.252,0.16,mb,mb80099094,2015-09-24T13:35:01.220Z,"16km SW of Lima, Montana",earthquake
2015-09-24T07:43:12.400Z,36.0088333,-117.7996667,1.91,-0.27,ml,11,55,0.03233,0.07,ci,ci37248047,2015-09-25T00:54:59.414Z,"12km NE of Little Lake, California",earthquake
2015-09-24T07:31:23.040Z,37.4751667,-118.8473333,5.31,0.68,md,16,177,0.1156,0.06,nc,nc72528901,2015-09-24T16:35:43.490Z,"22km SSE of Mammoth Lakes, California",earthquake
2015-09-24T07:26:17.830Z,38.0551667,-118.9133333,5.08,1.26,md,9,340,0.2947,0.04,nc,nc72528896,2015-09-24T16:30:12.230Z,"35km SE of Bridgeport, California",earthquake
2015-09-24T07:14:42.950Z,-20.2466,-69.2235,109.84,4.8,mb,,48,0.123,0.67,us,us20003nkv,2015-09-24T15:17:17.898Z,"96km E of Iquique, Chile",earthquake
2015-09-24T07:12:43.000Z,61.52,-149.9129,55.1,1.5,ml,,,,0.36,ak,ak11721801,2015-09-30T01:17:21.937Z,"2km E of Big Lake, Alaska",earthquake
2015-09-24T06:56:46.180Z,40.3211667,-121.6728333,4.45,0.64,md,10,110,0.1024,0.14,nc,nc72528886,2015-09-24T16:16:39.380Z,"26km SE of Shingletown, California",earthquake
2015-09-24T06:56:03.880Z,33.9523333,-116.3535,8.27,0.56,ml,11,132,0.04738,0.16,ci,ci37248031,2015-09-24T13:04:45.297Z,"14km E of Desert Hot Springs, California",earthquake
2015-09-24T06:56:01.000Z,59.9986,-140.1175,18.1,1.4,ml,,,,0.67,ak,ak11721799,2015-09-30T01:17:37.964Z,"54km NNW of Yakutat, Alaska",earthquake
2015-09-24T06:45:26.170Z,34.3971667,-117.7,9.26,1.61,ml,13,84,0.0235,0.21,ci,ci37248023,2015-09-24T13:05:03.568Z,"6km SW of Pinon Hills, California",earthquake
2015-09-24T06:44:52.000Z,60.5617,-150.2011,40.3,2.2,ml,,,,0.4,ak,ak11721784,2015-09-30T01:17:23.654Z,"31km E of Sterling, Alaska",earthquake
2015-09-24T06:44:38.135Z,39.6124,-119.3893,13.2,0.1,ml,4,195.57,0.098,0.076,nn,nn00512071,2015-09-26T17:09:18.638Z,"11km W of Fernley, Nevada",earthquake
2015-09-24T06:39:52.000Z,51.9391,-175.4542,68,2,ml,,,,0.42,ak,ak11721782,2015-09-30T01:18:04.252Z,"83km E of Adak, Alaska",earthquake
2015-09-24T06:38:48.000Z,63.2602,-151.2564,18,0.8,ml,,,,0.8,ak,ak11721783,2015-09-30T01:18:04.949Z,"116km W of Cantwell, Alaska",earthquake
2015-09-24T06:32:17.000Z,60.2524,-141.5241,0,1.1,ml,,,,0.76,ak,ak11721780,2015-09-30T01:17:16.440Z,"54km ENE of Cape Yakataga, Alaska",earthquake
2015-09-24T06:23:47.727Z,41.8886,-119.6319,9.4,0.7,ml,5,218.63,0.137,0.1834,nn,nn00512069,2015-09-24T21:03:35.568Z,"67km ESE of Lakeview, Oregon",earthquake
2015-09-24T06:22:35.000Z,51.5381,-176.0195,23.8,1.1,ml,,,,0.25,ak,ak11726949,2015-09-30T01:18:59.615Z,"58km SE of Adak, Alaska",earthquake
2015-09-24T06:16:36.000Z,66.0943,-141.4343,13,2.3,ml,,,,0.75,ak,ak11721778,2015-09-30T01:17:22.816Z,"123km ENE of Circle, Alaska",earthquake
2015-09-24T06:16:07.653Z,41.8617,-119.6456,8.7,1.9,ml,6,208.08,0.145,0.2191,nn,nn00512047,2015-09-24T20:54:20.557Z,"68km ESE of Lakeview, Oregon",earthquake
2015-09-24T06:15:30.673Z,41.8665,-119.6277,11.5,1.8,ml,8,132.51,0.152,0.1835,nn,nn00511996,2015-09-24T20:48:07.516Z,"69km ESE of Lakeview, Oregon",earthquake
2015-09-24T06:10:51.580Z,36.0175,-117.8015,1.44,-0.1,ml,11,54,0.03037,0.08,ci,ci37248015,2015-09-24T18:37:59.021Z,"13km NE of Little Lake, California",earthquake
2015-09-24T06:08:14.000Z,59.3771,-153.3769,2.5,0.4,ml,,,,0.74,ak,ak11721777,2015-09-30T01:17:24.913Z,"96km ESE of Old Iliamna, Alaska",earthquake
2015-09-24T06:04:22.070Z,37.5546667,-118.8218333,10.9,1.05,md,26,133,0.03577,0.03,nc,nc72528876,2015-09-24T16:12:50.138Z,"16km SE of Mammoth Lakes, California",earthquake
2015-09-24T06:02:05.000Z,52.029,-173.3436,67.4,2.9,ml,,,,0.56,ak,ak11721776,2015-09-30T01:19:08.567Z,"61km ESE of Atka, Alaska",earthquake
2015-09-24T05:57:10.000Z,52.4858,-173.0012,202.4,2.2,ml,,,,0.27,ak,ak11726945,2015-09-30T01:18:58.850Z,"87km ENE of Atka, Alaska",earthquake
2015-09-24T05:51:31.000Z,52.1798,-173.9105,13.5,1.3,ml,,,,0.51,ak,ak11726944,2015-09-30T01:18:22.461Z,"19km E of Atka, Alaska",earthquake
2015-09-24T05:42:32.000Z,64.6608,-149.4282,16.2,0.3,ml,,,,0.54,ak,ak11721774,2015-09-30T01:18:52.478Z,"17km WNW of North Nenana, Alaska",earthquake
2015-09-24T05:25:49.000Z,52.6806,-168.5893,41.6,2,ml,,,,0.35,ak,ak11726942,2015-09-30T01:18:21.807Z,"34km SSE of Nikolski, Alaska",earthquake
2015-09-24T05:19:06.460Z,37.6013333,-118.788,6.1,0.23,md,13,97,0.03455,0.08,nc,nc71097099,2015-09-24T20:28:59.110Z,"17km ESE of Mammoth Lakes, California",earthquake
2015-09-24T05:18:31.830Z,36.511,-121.0026667,7.52,1.47,md,19,159,0.07361,0.09,nc,nc72528861,2015-09-24T20:16:55.680Z,"30km ENE of Soledad, California",earthquake
2015-09-24T05:17:46.010Z,37.659,-118.793,5.51,0.3,md,8,244,0.02617,0.03,nc,nc72528866,2015-09-24T16:05:06.720Z,"15km E of Mammoth Lakes, California",earthquake
2015-09-24T05:05:35.000Z,61.1685,-141.7381,8.4,0.8,ml,,,,0.36,ak,ak11721770,2015-09-30T01:17:17.714Z,"128km NNE of Cape Yakataga, Alaska",earthquake
2015-09-24T05:00:43.550Z,37.5511667,-118.8133333,11.73,0.55,md,11,295,0.04077,0.03,nc,nc72528856,2015-09-24T15:53:04.560Z,"17km SE of Mammoth Lakes, California",earthquake
2015-09-24T04:59:03.210Z,33.1743333,-116.1235,10.18,0.92,ml,36,70,0.1109,0.17,ci,ci37247999,2015-09-24T18:35:00.393Z,"4km NNE of Ocotillo Wells, California",earthquake
2015-09-24T04:57:42.000Z,61.8573,-149.7177,28.4,1.3,ml,,,,0.78,ak,ak11721768,2015-09-30T01:17:24.280Z,"20km NE of Willow, Alaska",earthquake
2015-09-24T04:52:33.890Z,37.5553333,-118.823,10.87,1.51,md,33,133,0.03497,0.05,nc,nc72528851,2015-09-24T20:16:33.740Z,"16km SE of Mammoth Lakes, California",earthquake
2015-09-24T04:50:25.420Z,35.7943333,-118.0415,8.26,0.28,ml,16,85,0.08841,0.11,ci,ci37247983,2015-09-24T18:21:32.020Z,"20km SW of Little Lake, California",earthquake
2015-09-24T04:47:45.360Z,33.506,-116.5393333,4.42,0.44,ml,23,77,0.05183,0.12,ci,ci37247975,2015-09-24T17:00:16.776Z,"14km ESE of Anza, California",earthquake
2015-09-24T04:45:49.130Z,33.4408333,-116.4428333,14.85,0.55,ml,22,133,0.08358,0.18,ci,ci37247967,2015-09-24T16:48:21.947Z,"22km NNW of Borrego Springs, California",earthquake
2015-09-24T04:41:22.169Z,38.7141,-119.7384,10.5,1.1,ml,11,122.19,0.385,0.1102,nn,nn00511991,2015-09-24T15:26:27.616Z,"19km S of Gardnerville Ranchos, Nevada",earthquake
2015-09-24T04:31:22.000Z,18.552,-64.5982,34,2.8,Md,9,162,0.13564561,0.09,pr,pr15267001,2015-09-24T12:33:53.507Z,"15km N of Road Town, British Virgin Islands",earthquake
2015-09-24T04:20:43.250Z,34.2261667,-117.5056667,8.19,1.3,ml,54,35,0.01928,0.18,ci,ci37247951,2015-09-24T19:37:45.900Z,"4km S of Lytle Creek, California",earthquake
2015-09-24T04:18:48.000Z,63.0742,-151.5219,17.2,0.8,ml,,,,0.75,ak,ak11721767,2015-09-30T01:18:02.528Z,"110km NW of Talkeetna, Alaska",earthquake
2015-09-24T04:15:31.000Z,62.8624,-148.8191,12.3,1,ml,,,,0.58,ak,ak11721766,2015-09-30T01:18:01.846Z,"59km S of Cantwell, Alaska",earthquake
2015-09-24T04:05:34.740Z,34.5948333,-116.8356667,-0.08,1.93,ml,43,48,0.1742,0.18,ci,ci37247943,2015-09-25T00:51:06.654Z,"21km NE of Lucerne Valley, California",earthquake
2015-09-24T03:46:26.350Z,33.4926667,-116.5188333,9.45,1.19,ml,39,72,0.06546,0.19,ci,ci37247935,2015-09-24T13:07:41.590Z,"16km ESE of Anza, California",earthquake
2015-09-24T03:41:19.890Z,36.126,-89.721,9.64,1.84,md,21,57,0.01651,0.04,nm,nm60090777,2015-09-24T12:42:23.190Z,"9km SW of Caruthersville, Missouri",earthquake
2015-09-24T03:32:43.960Z,38.7795,-122.7166667,1.77,1.04,md,9,81,0.06771,0.06,nc,nc72528846,2015-09-24T23:39:07.490Z,"3km E of The Geysers, California",earthquake
2015-09-24T03:31:28.760Z,33.4628333,-116.4396667,4.14,0.35,ml,19,157,0.06152,0.25,ci,ci37247927,2015-09-24T13:06:57.377Z,"24km NNW of Borrego Springs, California",earthquake
2015-09-24T03:27:27.120Z,33.9793333,-116.934,16.36,0.85,ml,46,53,0.06974,0.15,ci,ci37247911,2015-09-24T16:05:32.706Z,"7km NE of Beaumont, California",earthquake
2015-09-24T03:20:41.000Z,37.559,-118.8195,11.3,0.63,md,9,144,0.0319,0.01,nc,nc72528841,2015-09-24T15:40:03.100Z,"16km SE of Mammoth Lakes, California",earthquake
2015-09-24T03:16:03.390Z,36.0176667,-117.8171667,0.65,1.06,ml,27,45,0.04275,0.15,ci,ci37247895,2015-09-24T15:53:21.229Z,"12km NE of Little Lake, California",earthquake
2015-09-24T03:09:56.000Z,63.2216,-150.686,118.7,1.2,ml,,,,0.74,ak,ak11726937,2015-09-30T01:18:58.251Z,"89km WSW of Cantwell, Alaska",earthquake
2015-09-24T03:00:05.260Z,34.451,-117.8918333,8.97,1.44,ml,41,47,0.03906,0.2,ci,ci37247887,2015-09-24T13:07:47.760Z,"6km SSE of Pearblossum, California",earthquake
2015-09-24T02:56:21.000Z,63.3133,-151.8196,8.9,1.5,ml,,,,0.63,ak,ak11721754,2015-09-30T01:17:26.479Z,"140km NW of Talkeetna, Alaska",earthquake
2015-09-24T02:53:37.000Z,65.1723,-149.0414,19.4,0.8,ml,,,,0.78,ak,ak11721752,2015-09-30T01:17:25.813Z,"60km NW of Ester, Alaska",earthquake
2015-09-24T02:51:05.830Z,18.8398333,-155.1621667,10.791,3.05,ml,63,267,0.4232,0.25,hv,hv61044491,2015-09-24T18:37:49.145Z,"52km SE of Pahala, Hawaii",earthquake
2015-09-24T02:47:48.590Z,33.8261667,-116.9931667,10.31,0.48,ml,23,74,0.02776,0.17,ci,ci37247871,2015-09-24T15:33:36.658Z,"6km NW of San Jacinto, California",earthquake
2015-09-24T02:47:17.030Z,36.8135,-121.0028333,9.69,1.22,md,19,221,0.1687,0.1,nc,nc72528836,2015-09-24T20:38:01.740Z,"30km SSW of Los Banos, California",earthquake
2015-09-24T02:45:15.000Z,61.5513,-141.2375,18.5,0.8,ml,,,,0.49,ak,ak11726934,2015-09-30T01:18:20.962Z,"170km E of Chitina, Alaska",earthquake
2015-09-24T02:43:17.000Z,63.3325,-151.2131,14.2,0.4,ml,,,,0.56,ak,ak11721751,2015-09-30T01:18:51.748Z,"113km W of Cantwell, Alaska",earthquake
2015-09-24T02:39:40.000Z,61.5298,-150.5755,14.4,1,ml,,,,0.49,ak,ak11726932,2015-09-30T01:18:20.132Z,"33km W of Big Lake, Alaska",earthquake
2015-09-24T02:39:14.060Z,35.7303333,-117.7401667,5.65,0.75,ml,22,51,0.03882,0.17,ci,ci37247863,2015-09-24T14:49:48.351Z,"11km NE of Inyokern, California",earthquake
2015-09-24T02:36:51.470Z,33.8236667,-116.9965,11.17,1.5,ml,79,22,0.02848,0.17,ci,ci37247855,2015-09-24T14:36:51.560Z,"6km NW of San Jacinto, California",earthquake
2015-09-24T02:31:45.280Z,44.6208333,-110.5766667,5.19,1.16,md,4,139,0.05,0.19,uu,uu60124447,2015-09-25T19:45:34.330Z,"26km NE of Old Faithful Geyser, Wyoming",earthquake
2015-09-24T02:26:27.000Z,52.2602,-173.2695,3.3,1.7,ml,,,,0.38,ak,ak11726931,2015-09-30T01:18:57.505Z,"64km E of Atka, Alaska",earthquake
2015-09-24T02:22:06.000Z,36.3306,-96.784,5.367,2.8,ml,,66,,0.76,us,us20003nnv,2015-09-25T01:33:46.094Z,"1km ESE of Pawnee, Oklahoma",earthquake
2015-09-24T02:16:24.000Z,63.028,-151.5677,5.7,0.8,ml,,,,0.79,ak,ak11721750,2015-09-30T01:18:00.764Z,"108km NW of Talkeetna, Alaska",earthquake
2015-09-24T02:05:32.790Z,33.505,-116.5373333,4.41,0.2,ml,20,78,0.05263,0.14,ci,ci37247847,2015-09-24T14:08:45.015Z,"14km ESE of Anza, California",earthquake
2015-09-24T02:05:30.430Z,19.3595,-155.2988333,2.696,1.41,md,33,58,0.02381,0.09,hv,hv61044481,2015-09-24T23:39:29.390Z,"10km SW of Volcano, Hawaii",earthquake
2015-09-24T02:01:02.000Z,60.1655,-141.3958,0,1.1,ml,,,,0.36,ak,ak11721749,2015-09-30T01:18:50.955Z,"58km ENE of Cape Yakataga, Alaska",earthquake
2015-09-24T02:00:50.880Z,34.015,-116.423,3.82,1.38,ml,60,31,0.06074,0.16,ci,ci37247839,2015-09-24T02:22:19.160Z,"9km NE of Desert Hot Springs, California",earthquake
2015-09-24T01:54:26.000Z,52.3023,-173.0405,10,1.9,ml,,,,0.78,ak,ak11726928,2015-09-30T01:18:56.761Z,"80km E of Atka, Alaska",earthquake
2015-09-24T01:49:19.000Z,59.1323,-136.122,10.6,1.9,ml,,,,0.62,ak,ak11721748,2015-09-30T01:18:00.128Z,"40km WSW of Haines, Alaska",earthquake
2015-09-24T01:46:24.610Z,36.5565,-121.0258333,7.79,1,md,14,196,0.02457,0.05,nc,nc72528811,2015-09-24T03:36:17.190Z,"30km ENE of Soledad, California",earthquake
2015-09-24T01:43:39.000Z,62.9872,-150.6031,90.7,1.1,ml,,,,0.51,ak,ak11726926,2015-09-30T01:18:19.082Z,"78km NNW of Talkeetna, Alaska",earthquake
2015-09-24T01:21:45.000Z,51.5371,-176.2038,24.8,1.3,ml,,,,0.31,ak,ak11726925,2015-09-30T01:18:18.338Z,"49km SE of Adak, Alaska",earthquake
2015-09-24T01:21:30.760Z,33.8276667,-116.9986667,11.4,0.83,ml,24,49,0.1498,0.16,ci,ci37247831,2015-09-24T13:08:53.000Z,"6km NW of San Jacinto, California",earthquake
2015-09-24T01:19:30.050Z,33.4908333,-116.5253333,8.94,1.23,ml,58,60,0.06435,0.17,ci,ci37247815,2015-09-24T13:57:40.140Z,"16km ESE of Anza, California",earthquake
2015-09-24T01:17:50.710Z,33.8306667,-116.9945,11.18,0.53,ml,20,120,0.1086,0.13,ci,ci37247807,2015-09-24T01:44:54.954Z,"6km NNW of San Jacinto, California",earthquake
2015-09-24T01:14:19.500Z,33.8291667,-116.9975,11.22,0.9,ml,51,47,0.03245,0.17,ci,ci37247799,2015-09-24T13:40:51.562Z,"6km NW of San Jacinto, California",earthquake
2015-09-24T01:12:42.060Z,34.1401667,-117.6816667,2.59,1.14,ml,27,30,0.04104,0.24,ci,ci37247791,2015-09-24T13:08:58.530Z,"6km NNW of Upland, California",earthquake
2015-09-24T01:09:07.000Z,61.854,-149.2423,10,0.9,ml,,,,0.53,ak,ak11721745,2015-09-30T01:18:50.259Z,"12km N of Fishhook, Alaska",earthquake
2015-09-24T01:07:43.430Z,33.8225,-117.0006667,12.2,2.41,ml,105,20,0.03088,0.17,ci,ci37247783,2015-09-24T05:16:13.074Z,"6km NW of San Jacinto, California",earthquake
2015-09-24T00:52:53.950Z,35.857,-117.6896667,2.52,0.74,ml,26,38,0.08545,0.18,ci,ci37247775,2015-09-24T13:26:22.660Z,"22km ESE of Little Lake, California",earthquake
2015-09-24T00:44:16.040Z,33.9938333,-116.9868333,14.83,0.81,ml,21,67,0.1081,0.21,ci,ci37247767,2015-09-24T13:10:03.500Z,"6km E of Calimesa, California",earthquake
2015-09-24T00:42:22.000Z,61.8793,-149.239,9.7,2.4,ml,,,,0.98,ak,ak11721736,2015-09-30T01:17:51.214Z,"15km N of Fishhook, Alaska",earthquake
2015-09-24T00:41:20.700Z,18.891,-67.2509,46,2.9,Md,17,212.4,0.44197112,0.43,pr,pr15267000,2015-09-24T08:43:58.768Z,"46km NNW of San Antonio, Puerto Rico",earthquake
2015-09-24T00:37:08.370Z,34.0121667,-116.9268333,15.26,0.6,ml,18,105,0.03846,0.09,ci,ci37247759,2015-09-24T01:51:30.574Z,"10km NNE of Beaumont, California",earthquake
2015-09-24T00:28:20.000Z,51.788,-176.4545,68.1,1.7,ml,,,,0.3,ak,ak11726922,2015-09-30T01:18:56.146Z,"17km SE of Adak, Alaska",earthquake
2015-09-24T00:24:41.000Z,52.3548,-173.1988,4.8,2.4,ml,,,,0.53,ak,ak11726921,2015-09-30T01:18:17.017Z,"70km ENE of Atka, Alaska",earthquake
2015-09-24T00:18:57.000Z,52.247,-173.2865,1.6,1.7,ml,,,,0.44,ak,ak11726920,2015-09-30T01:18:16.308Z,"62km E of Atka, Alaska",earthquake
2015-09-24T00:11:26.540Z,-30.9457,-72.694,10,4.2,mwr,,87,0.95,1.28,us,us20003niz,2015-09-24T08:14:05.552Z,"148km WSW of Ovalle, Chile",earthquake
2015-09-23T23:58:13.530Z,17.1583,147.3931,43.72,4.4,mb,,85,1.804,0.9,us,us20003nj4,2015-09-24T08:00:57.357Z,"201km ESE of Pagan, Northern Mariana Islands",earthquake
2015-09-23T23:56:22.000Z,62.235,-150.0609,2,1,ml,,,,0.57,ak,ak11726847,2015-09-30T00:08:04.604Z,"10km SSE of Talkeetna, Alaska",earthquake
2015-09-23T23:53:07.000Z,65.6544,-147.9045,6.2,1.5,ml,,,,0.63,ak,ak11721726,2015-09-30T00:06:51.529Z,"89km N of College, Alaska",earthquake
2015-09-23T23:52:36.700Z,18.9755,-67.2715,34,3.1,Md,15,219.6,0.52731107,0.25,pr,pr15266012,2015-09-24T07:55:07.950Z,"56km NNW of San Antonio, Puerto Rico",earthquake
2015-09-23T23:52:32.840Z,-31.7871,-72.3279,10,4.2,mwr,,146,1.258,0.86,us,us20003nit,2015-09-24T07:55:03.511Z,"111km W of Illapel, Chile",earthquake
2015-09-23T23:44:52.000Z,51.0457,179.641,1.7,2.3,ml,,,,0.57,ak,ak11726845,2015-09-30T00:08:03.726Z,"90km WSW of Amatignak Island, Alaska",earthquake
2015-09-23T23:42:59.000Z,65.6456,-147.9057,0.3,1,ml,,,,0.64,ak,ak11721725,2015-09-30T00:06:50.886Z,"88km N of College, Alaska",earthquake
2015-09-23T23:40:50.000Z,51.0003,179.5491,11.7,2.3,ml,,,,0.3,ak,ak11726843,2015-09-30T00:08:02.703Z,"98km WSW of Amatignak Island, Alaska",earthquake
2015-09-23T23:31:17.000Z,51.7035,-178.4986,14.4,1.7,ml,,,,0.32,ak,ak11726842,2015-09-30T00:08:01.798Z,"31km SW of Tanaga Volcano, Alaska",earthquake
2015-09-23T23:26:51.000Z,36.0605,-117.5901667,1.32,1.17,ml,26,58,0.082,0.13,ci,ci37247743,2015-09-24T16:00:36.362Z,"32km ENE of Little Lake, California",earthquake
2015-09-23T23:16:40.140Z,-19.9789,-71.0102,12.14,4.1,mwr,,147,0.875,0.85,us,us20003nik,2015-09-24T07:19:19.001Z,"94km WNW of Iquique, Chile",earthquake
2015-09-23T23:13:52.940Z,36.0108333,-117.7908333,1.35,-0.12,ml,8,120,0.02521,0.06,ci,ci37247735,2015-09-24T23:37:12.307Z,"13km NE of Little Lake, California",earthquake
2015-09-23T23:09:04.000Z,64.6102,-149.5615,21,0.9,ml,,,,0.58,ak,ak11721675,2015-09-30T00:07:17.777Z,"21km W of North Nenana, Alaska",earthquake
2015-09-23T23:03:22.000Z,57.4487,-153.7887,43.7,1.9,ml,,,,0.84,ak,ak11726840,2015-09-30T00:08:00.566Z,"15km SE of Larsen Bay, Alaska",earthquake
2015-09-23T23:00:13.000Z,59.2643,-154.8028,3.6,1.5,ml,,,,0.6,ak,ak11726839,2015-09-30T00:07:59.804Z,"54km S of Old Iliamna, Alaska",earthquake
2015-09-23T22:48:49.910Z,-31.7549,-72.0908,19,4,mwr,,150,1.146,0.66,us,us20003nif,2015-09-23T23:28:59.188Z,"88km W of Illapel, Chile",earthquake
2015-09-23T22:46:19.350Z,40.5078333,-124.786,15.1,2.33,md,27,258,0.331,0.15,nc,nc72528786,2015-09-24T23:49:10.565Z,"44km W of Ferndale, California",earthquake
2015-09-23T22:39:22.390Z,-31.7877,-72.2041,13.43,4.1,mwr,,150,1.212,0.6,us,us20003nie,2015-09-24T06:42:07.488Z,"99km W of Illapel, Chile",earthquake
2015-09-23T22:39:10.510Z,33.48,-116.4535,5.71,0.37,ml,3,287,0.04912,0.02,ci,ci37464728,2015-09-23T23:04:30.680Z,"22km ESE of Anza, California",earthquake
2015-09-23T22:37:58.000Z,52.1204,-175.4998,180,2.4,ml,,,,0.43,ak,ak11726838,2015-09-30T00:07:58.965Z,"83km ENE of Adak, Alaska",earthquake
2015-09-23T22:33:17.000Z,63.1091,-150.8674,129.7,1.5,ml,,,,0.37,ak,ak11721664,2015-09-30T00:07:16.626Z,"95km NNW of Talkeetna, Alaska",earthquake
2015-09-23T22:30:57.540Z,35.8545,-117.6923333,-1.02,0.18,ml,12,74,0.08621,0.23,ci,ci37464720,2015-09-23T23:01:15.654Z,"21km ESE of Little Lake, California",quarry blast
2015-09-23T22:22:43.000Z,61.9128,-150.6324,52,1.4,ml,,,,0.49,ak,ak11721663,2015-09-30T00:07:15.976Z,"36km WNW of Willow, Alaska",earthquake
2015-09-23T21:49:31.380Z,41.97,-112.8888333,4.45,1.02,md,7,289,0.208,0.08,uu,uu60124427,2015-09-25T19:23:28.720Z,"40km ENE of Park Valley, Utah",earthquake
